17:10:04:22:35:57.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,,550.515,0
17:10:04:22:35:57.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:35:57.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.6e618t1,Physical,Critical,1000.41,0
17:10:04:22:35:57.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Longshot,Pn.6hn0so1,Physical,,199.055,0
17:10:04:22:35:57.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-11.9962,0
17:10:04:22:35:58.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,,882.413,0
17:10:04:22:35:58.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:35:59.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,,536.041,0
17:10:04:22:35:59.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:00.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.6e618t1,Physical,,565.681,0
17:10:04:22:36:00.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-11.9962,0
17:10:04:22:36:01.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,,757.741,0
17:10:04:22:36:01.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:36:02.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:02.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,,561.807,0
17:10:04:22:36:03.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.6e618t1,Physical,,572.255,0
17:10:04:22:36:03.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-11.9962,0
17:10:04:22:36:04.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,Critical,1509.6,0
17:10:04:22:36:04.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Longshot,Pn.6hn0so1,Physical,,207.193,0
17:10:04:22:36:04.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:36:05.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,Critical,902.831,0
17:10:04:22:36:05.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Longshot,Pn.6hn0so1,Physical,,222.862,0
17:10:04:22:36:05.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:06.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.6e618t1,Physical,,513.583,0
17:10:04:22:36:06.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-11.9962,0
17:10:04:22:36:07.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,,779.313,0
17:10:04:22:36:07.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:36:08.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,,546.799,0
17:10:04:22:36:08.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:09.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.6e618t1,Physical,,563.596,0
17:10:04:22:36:09.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-11.9962,0
17:10:04:22:36:10.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,,860.432,0
17:10:04:22:36:10.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:36:11.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,,564.863,0
17:10:04:22:36:12.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:12.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.6e618t1,Physical,,581.649,0
17:10:04:22:36:12.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-11.9962,0
17:10:04:22:36:13.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,Critical,1416.83,0
17:10:04:22:36:13.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Longshot,Pn.6hn0so1,Physical,,201.685,0
17:10:04:22:36:13.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:36:15.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:15.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,,531.394,0
17:10:04:22:36:16.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.6e618t1,Physical,,513.388,0
17:10:04:22:36:16.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-11.9962,0
17:10:04:22:36:16.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,,830.264,0
17:10:04:22:36:17.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:36:18.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:18.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,,506.497,0
17:10:04:22:36:18.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Longshot,Pn.6hn0so1,Physical,,222.892,0
17:10:04:22:36:18.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.6e618t1,Physical,Critical,1030.03,0
17:10:04:22:36:19.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-11.9962,0
17:10:04:22:36:20.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:36:20.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,,878.201,0
17:10:04:22:36:21.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:21.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,,579.326,0
17:10:04:22:36:22.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.6e618t1,Physical,,569.312,0
17:10:04:22:36:22.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-11.9962,0
17:10:04:22:36:22.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Longshot,Pn.6hn0so1,Physical,,201.816,0
17:10:04:22:36:22.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,Critical,1480.5,0
17:10:04:22:36:23.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:36:24.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:24.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,,573.792,0
17:10:04:22:36:25.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-11.9962,0
17:10:04:22:36:25.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.6e618t1,Physical,,557.82,0
17:10:04:22:36:26.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,,871.101,0
17:10:04:22:36:26.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:36:27.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:27.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,,508.043,0
17:10:04:22:36:27.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.6e618t1,Physical,Critical,916.746,0
17:10:04:22:36:27.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Longshot,Pn.6hn0so1,Physical,,216.537,0
17:10:04:22:36:27.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-11.9962,0
17:10:04:22:36:28.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,,875.318,0
17:10:04:22:36:28.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:36:30.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,,578.966,0
17:10:04:22:36:30.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:30.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.6e618t1,Physical,,560.444,0
17:10:04:22:36:31.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-11.9962,0
17:10:04:22:36:31.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,,774.559,0
17:10:04:22:36:31.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:36:33.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:33.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,,543.122,0
17:10:04:22:36:33.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.6e618t1,Physical,,537.921,0
17:10:04:22:36:33.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-11.9962,0
17:10:04:22:36:34.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,Critical,1380.73,0
17:10:04:22:36:34.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Longshot,Pn.6hn0so1,Physical,,205.915,0
17:10:04:22:36:35.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:36:35.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,,561.094,0
17:10:04:22:36:36.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:37.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.6e618t1,Physical,,517.549,0
17:10:04:22:36:37.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-11.9962,0
17:10:04:22:36:38.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:36:38.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,Critical,1409.9,0
17:10:04:22:36:38.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Longshot,Pn.6hn0so1,Physical,,196.774,0
17:10:04:22:36:38.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Longshot,Pn.6hn0so1,Physical,,214.282,0
17:10:04:22:36:38.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,Critical,992.166,0
17:10:04:22:36:39.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:39.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,,823.391,0
17:10:04:22:36:39.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:36:41.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Longshot,Pn.6hn0so1,Physical,,226.152,0
17:10:04:22:36:41.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,Critical,953.101,0
17:10:04:22:36:41.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:41.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.6e618t1,Physical,,563.074,0
17:10:04:22:36:42.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-11.9962,0
17:10:04:22:36:42.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,,808.227,0
17:10:04:22:36:42.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:36:44.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:44.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,,566.121,0
17:10:04:22:36:44.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-11.9962,0
17:10:04:22:36:44.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.6e618t1,Physical,,587.141,0
17:10:04:22:36:45.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,,755.375,0
17:10:04:22:36:45.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:36:47.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:47.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,,525.709,0
17:10:04:22:36:47.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.6e618t1,Physical,,533.798,0
17:10:04:22:36:47.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-11.9962,0
17:10:04:22:36:48.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,Critical,1510.43,0
17:10:04:22:36:48.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Longshot,Pn.6hn0so1,Physical,,205.84,0
17:10:04:22:36:48.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:36:49.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,,514.616,0
17:10:04:22:36:50.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:50.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-11.9962,0
17:10:04:22:36:50.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.6e618t1,Physical,Critical,984.126,0
17:10:04:22:36:50.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Longshot,Pn.6hn0so1,Physical,,215.436,0
17:10:04:22:36:51.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,,783.521,0
17:10:04:22:36:52.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:36:53.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:53.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,,546.113,0
17:10:04:22:36:54.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.6e618t1,Physical,,574.21,0
17:10:04:22:36:54.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-11.9962,0
17:10:04:22:36:54.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.2zr0it1,Physical,,758.139,0
17:10:04:22:36:55.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.1374,0
17:10:04:22:36:56.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-11.9962,0
17:10:04:22:36:56.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Target Dummy,C[278516 Entity_Targetdummy],Electric Shot,Pn.Atk1ys1,Physical,,566.765,0
